ablation_name,split,epoch,mean_loss
weighted_bce,test,118.0,0.9797231615232871
weighted_bce,test,119.0,0.9795008472821367
weighted_bce,test,120.0,0.9792818598355705
weighted_bce,test,121.0,0.979066136987551
weighted_bce,test,122.0,0.9788536179334514
weighted_bce,test,123.0,0.9786442432235916
weighted_bce,test,124.0,0.9784379547278667
weighted_bce,test,125.0,0.9782346956014344
weighted_bce,test,126.0,0.9780344102514278
weighted_bce,test,127.0,0.9778370443046558
weighted_bce,test,128.0,0.9776425445762659
weighted_bce,test,129.0,0.9774508590393273
weighted_bce,test,130.0,0.9772619367953157
weighted_bce,test,131.0,0.9770757280454614
weighted_bce,test,132.0,0.976892184062937
weighted_bce,test,133.0,0.9767112571658556
weighted_bce,test,134.0,0.9765329006910545
weighted_bce,test,135.0,0.976357068968636
weighted_bce,test,136.0,0.976183717297246
weighted_bce,test,137.0,0.9760128019200582
weighted_bce,test,138.0,0.9758442800014517
weighted_bce,test,139.0,0.9756781096043496
weighted_bce,test,140.0,0.9755142496682032
weighted_bce,test,141.0,0.9753526599875997
weighted_bce,test,142.0,0.9751933011914737
weighted_bce,test,143.0,0.9750361347229012
weighted_bce,test,144.0,0.9748811228194605
weighted_bce,test,145.0,0.9747282284941402
weighted_bce,test,146.0,0.9745774155167778
weighted_bce,test,147.0,0.9744286483960103
weighted_bce,test,148.0,0.9742818923617247
weighted_bce,test,149.0,0.9741371133479862
weighted_bce,test,150.0,0.9739942779764386
weighted_bce,test,151.0,0.9738533535401503
weighted_bce,test,152.0,0.9737143079879038
weighted_bce,test,153.0,0.9735771099089068
weighted_bce,test,154.0,0.9734417285179147
weighted_bce,test,155.0,0.9733081336407533
weighted_bce,test,156.0,0.973176295700226
weighted_bce,test,157.0,0.9730461857023979
weighted_bce,test,158.0,0.9729177752232407
weighted_bce,test,159.0,0.9727910363956325
weighted_bce,test,160.0,0.9726659418966962
weighted_bce,test,161.0,0.972542464935473
weighted_bce,test,162.0,0.9724205792409133
weighted_bce,test,163.0,0.9723002590501831
weighted_bce,test,164.0,0.9721814790972696
weighted_bce,test,165.0,0.9720642146018831
weighted_bce,test,166.0,0.9719484412586421
weighted_bce,test,167.0,0.9718341352265366
weighted_bce,test,168.0,0.9717212731186569
weighted_bce,test,169.0,0.9716098319921873
weighted_bce,test,170.0,0.9714997893386481
weighted_bce,test,171.0,0.9713911230743879
weighted_bce,test,172.0,0.9712838115313105
weighted_bce,test,173.0,0.9711778334478366
weighted_bce,test,174.0,0.9710731679600885
weighted_bce,test,175.0,0.9709697945932959
weighted_bce,test,176.0,0.970867693253411
weighted_bce,test,177.0,0.9707668442189344
weighted_bce,test,178.0,0.9706672281329365
weighted_bce,test,179.0,0.9705688259952788
weighted_bce,test,180.0,0.9704716191550228
weighted_bce,test,181.0,0.9703755893030224
weighted_bce,test,182.0,0.9702807184646967
weighted_bce,test,183.0,0.9701869889929778
weighted_bce,test,184.0,0.9700943835614264
weighted_bce,test,185.0,0.9700028851575133
weighted_bce,test,186.0,0.9699124770760615
weighted_bce,test,187.0,0.9698231429128438
weighted_bce,test,188.0,0.9697348665583316
weighted_bce,test,189.0,0.969647632191594
weighted_bce,test,190.0,0.9695614242743371
weighted_bce,test,191.0,0.9694762275450858
weighted_bce,test,192.0,0.969392027013501
weighted_bce,test,193.0,0.9693088079548293
weighted_bce,test,194.0,0.9692265559044809
weighted_bce,test,195.0,0.9691452566527362
weighted_bce,test,196.0,0.9690648962395695
weighted_bce,test,197.0,0.9689854609495979
weighted_bce,test,198.0,0.9689069373071414
weighted_bce,test,199.0,0.9688293120713988
weighted_bce,test,200.0,0.9687525722317328
ad_embedding,train,1.0,0.797378191396392
ad_embedding,train,2.0,0.79584229833007
ad_embedding,train,3.0,0.7943289871559633
ad_embedding,train,4.0,0.7928379265260757
ad_embedding,train,5.0,0.791368787127604
ad_embedding,train,6.0,0.7899212418005719
ad_embedding,train,7.0,0.7884949656508484
ad_embedding,train,8.0,0.7870896361584752
ad_embedding,train,9.0,0.7857049332812444
ad_embedding,train,10.0,0.7843405395534772
ad_embedding,train,11.0,0.7829961401799712
ad_embedding,train,12.0,0.7816714231250941
ad_embedding,train,13.0,0.7803660791970146
ad_embedding,train,14.0,0.7790798021270777
ad_embedding,train,15.0,0.7778122886443355
ad_embedding,train,16.0,0.7765632385452652
ad_embedding,train,17.0,0.775332354758709
ad_embedding,train,18.0,0.7741193434060872
ad_embedding,train,19.0,0.7729239138569413
ad_embedding,train,20.0,0.7717457787798747
ad_embedding,train,21.0,0.7705846541889698
ad_embedding,train,22.0,0.769440259485761
ad_embedding,train,23.0,0.7683123174968598
ad_embedding,train,24.0,0.7672005545073279
ad_embedding,train,25.0,0.7661047002899017
ad_embedding,train,26.0,0.76502448813018
ad_embedding,train,27.0,0.7639596548478859
ad_embedding,train,28.0,0.7629099408143254
ad_embedding,train,29.0,0.7618750899661599
ad_embedding,train,30.0,0.7608548498156209
ad_embedding,train,31.0,0.7598489714572907
ad_embedding,train,32.0,0.7588572095715812
ad_embedding,train,33.0,0.7578793224250384
ad_embedding,train,34.0,0.7569150718676033
ad_embedding,train,35.0,0.7559642233269624
ad_embedding,train,36.0,0.7550265458001167
ad_embedding,train,37.0,0.7541018118423007
ad_embedding,train,38.0,0.7531897975533809
ad_embedding,train,39.0,0.7522902825618619
ad_embedding,train,40.0,0.7514030500066273
ad_embedding,train,41.0,0.7505278865165401
ad_embedding,train,42.0,0.7496645821880257
ad_embedding,train,43.0,0.7488129305607578
ad_embedding,train,44.0,0.7479727285915658
ad_embedding,train,45.0,0.747143776626678
ad_embedding,train,46.0,0.7463258783724146
ad_embedding,train,47.0,0.7455188408644382
ad_embedding,train,48.0,0.7447224744356693
ad_embedding,train,49.0,0.7439365926829697
ad_embedding,train,50.0,0.7431610124326926
ad_embedding,train,51.0,0.7423955537051983
ad_embedding,train,52.0,0.7416400396784241
ad_embedding,train,53.0,0.7408942966506038
ad_embedding,train,54.0,0.7401581540022182
ad_embedding,train,55.0,0.7394314441572607
ad_embedding,train,56.0,0.738714002543899
ad_embedding,train,57.0,0.7380056675546067
ad_embedding,train,58.0,0.7373062805058377
ad_embedding,train,59.0,0.7366156855973137
ad_embedding,train,60.0,0.7359337298709903
ad_embedding,train,61.0,0.7352602631697625
ad_embedding,train,62.0,0.7345951380959728
ad_embedding,train,63.0,0.7339382099697755
ad_embedding,train,64.0,0.7332893367874112
ad_embedding,train,65.0,0.7326483791794421
ad_embedding,train,66.0,0.7320152003689979
ad_embedding,train,67.0,0.7313896661300723
ad_embedding,train,68.0,0.7307716447459174
ad_embedding,train,69.0,0.7301610069675727
ad_embedding,train,70.0,0.729557625972566
ad_embedding,train,71.0,0.7289613773238219
ad_embedding,train,72.0,0.7283721389288086
ad_embedding,train,73.0,0.7277897909989547
ad_embedding,train,74.0,0.7272142160093623
ad_embedding,train,75.0,0.7266452986588433
ad_embedding,train,76.0,0.7260829258303019
ad_embedding,train,77.0,0.7255269865514852
ad_embedding,train,78.0,0.7249773719561227
ad_embedding,train,79.0,0.7244339752454717
ad_embedding,train,80.0,0.7238966916502865
ad_embedding,train,81.0,0.723365418393225
ad_embedding,train,82.0,0.7228400546517074
ad_embedding,train,83.0,0.722320501521239
ad_embedding,train,84.0,0.7218066619792063
ad_embedding,train,85.0,0.7212984408491584
ad_embedding,train,86.0,0.7207957447655788
ad_embedding,train,87.0,0.7202984821391579
ad_embedding,train,88.0,0.719806563122569
ad_embedding,train,89.0,0.7193198995767555
ad_embedding,train,90.0,0.7188384050377307
ad_embedding,train,91.0,0.7183619946838962
ad_embedding,train,92.0,0.7178905853038774
ad_embedding,train,93.0,0.7174240952648814
ad_embedding,train,94.0,0.7169624444815745
ad_embedding,train,95.0,0.7165055543854819
ad_embedding,train,96.0,0.7160533478949068
ad_embedding,train,97.0,0.7156057493853696
ad_embedding,train,98.0,0.7151626846605634
ad_embedding,train,99.0,0.7147240809238247
ad_embedding,train,100.0,0.7142898667501151
ad_embedding,train,101.0,0.7138599720585136
ad_embedding,train,102.0,0.713434328085211
ad_embedding,train,103.0,0.7130128673570068
ad_embedding,train,104.0,0.7125955236653017
ad_embedding,train,105.0,0.7121822320405811
ad_embedding,train,106.0,0.7117729287273861
ad_embedding,train,107.0,0.711367551159763
ad_embedding,train,108.0,0.7109660379371919
ad_embedding,train,109.0,0.7105683288009811
ad_embedding,train,110.0,0.7101743646111276
ad_embedding,train,111.0,0.7097840873236342
ad_embedding,train,112.0,0.7093974399682781
ad_embedding,train,113.0,0.7090143666268246
ad_embedding,train,114.0,0.7086348124116781
ad_embedding,train,115.0,0.7082587234449659
ad_embedding,train,116.0,0.707886046838047
ad_embedding,train,117.0,0.7075167306714384
ad_embedding,train,118.0,0.7071507239751539
ad_embedding,train,119.0,0.7067879767094473
ad_embedding,train,120.0,0.706428439745953
ad_embedding,train,121.0,0.7060720648492191
ad_embedding,train,122.0,0.7057188046586225
ad_embedding,train,123.0,0.7053686126706636
ad_embedding,train,124.0,0.7050214432216305
ad_embedding,train,125.0,0.704677251470627
ad_embedding,train,126.0,0.7043359933829579
ad_embedding,train,127.0,0.7039976257138643
ad_embedding,train,128.0,0.7036621059926033
ad_embedding,train,129.0,0.7033293925068632
ad_embedding,train,130.0,0.7029994442875117
ad_embedding,train,131.0,0.7026722210936653
ad_embedding,train,132.0,0.7023476833980785
ad_embedding,train,133.0,0.7020257923728426
ad_embedding,train,134.0,0.7017065098753907
ad_embedding,train,135.0,0.701389798434801
ad_embedding,train,136.0,0.7010756212383922
ad_embedding,train,137.0,0.7007639421186065
ad_embedding,train,138.0,0.7004547255401724
ad_embedding,train,139.0,0.700147936587543
ad_embedding,train,140.0,0.6998435409526025
ad_embedding,train,141.0,0.6995415049226368
ad_embedding,train,142.0,0.6992417953685616
ad_embedding,train,143.0,0.6989443797334024
ad_embedding,train,144.0,0.6986492260210222
ad_embedding,train,145.0,0.6983563027850893
ad_embedding,train,146.0,0.6980655791182835
ad_embedding,train,147.0,0.6977770246417312
ad_embedding,train,148.0,0.6974906094946681
ad_embedding,train,149.0,0.6972063043243232
ad_embedding,train,150.0,0.6969240802760179
ad_embedding,train,151.0,0.6966439089834784
ad_embedding,train,152.0,0.6963657625593537
ad_embedding,train,153.0,0.6960896135859365
ad_embedding,train,154.0,0.695815435106082
ad_embedding,train,155.0,0.6955432006143207
ad_embedding,train,156.0,0.6952728840481595
ad_embedding,train,157.0,0.695004459779568
ad_embedding,train,158.0,0.6947379026066469
ad_embedding,train,159.0,0.6944731877454712
ad_embedding,train,160.0,0.694210290822108
ad_embedding,train,161.0,0.6939491878648029
ad_embedding,train,162.0,0.6936898552963309
ad_embedding,train,163.0,0.6934322699265096
ad_embedding,train,164.0,0.6931764089448708
ad_embedding,train,165.0,0.6929222499134846
ad_embedding,train,166.0,0.6926697707599363
ad_embedding,train,167.0,0.6924189497704502
ad_embedding,train,168.0,0.6921697655831571
ad_embedding,train,169.0,0.6919221971815034
ad_embedding,train,170.0,0.6916762238877976
ad_embedding,train,171.0,0.6914318253568916
ad_embedding,train,172.0,0.6911889815699939
ad_embedding,train,173.0,0.6909476728286108
ad_embedding,train,174.0,0.6907078797486147
ad_embedding,train,175.0,0.6904695832544334
ad_embedding,train,176.0,0.6902327645733618
ad_embedding,train,177.0,0.6899974052299898
ad_embedding,train,178.0,0.6897634870407447
ad_embedding,train,179.0,0.689530992108548
ad_embedding,train,180.0,0.6892999028175789
ad_embedding,train,181.0,0.6890702018281485
ad_embedding,train,182.0,0.6888418720716757
ad_embedding,train,183.0,0.6886148967457684
ad_embedding,train,184.0,0.6883892593094032
ad_embedding,train,185.0,0.6881649434782042
ad_embedding,train,186.0,0.687941933219817
ad_embedding,train,187.0,0.6877202127493767
ad_embedding,train,188.0,0.6874997665250678
ad_embedding,train,189.0,0.6872805792437736
ad_embedding,train,190.0,0.6870626358368129
ad_embedding,train,191.0,0.6868459214657628
ad_embedding,train,192.0,0.6866304215183651
ad_embedding,train,193.0,0.6864161216045146
ad_embedding,train,194.0,0.6862030075523282
ad_embedding,train,195.0,0.6859910654042911
ad_embedding,train,196.0,0.685780281413481
ad_embedding,train,197.0,0.6855706420398665
ad_embedding,train,198.0,0.6853621339466788
ad_embedding,train,199.0,0.6851547439968557
ad_embedding,train,200.0,0.6849484592495553
ad_embedding,test,1.0,0.8074926756865881
ad_embedding,test,2.0,0.806239015961487
ad_embedding,test,3.0,0.8050053610997463
ad_embedding,test,4.0,0.8037914012217143
ad_embedding,test,5.0,0.8025968289413992
ad_embedding,test,6.0,0.8014213394597742
ad_embedding,test,7.0,0.80026463065327
ad_embedding,test,8.0,0.7991264031574499
ad_embedding,test,9.0,0.7980063604458754
ad_embedding,test,10.0,0.7969042089041819
ad_embedding,test,11.0,0.7958196578993892
ad_embedding,test,12.0,0.7947524198444901
ad_embedding,test,13.0,0.7937022102583615
ad_embedding,test,14.0,0.7926687478210581
ad_embedding,test,15.0,0.7916517544245529
ad_embedding,test,16.0,0.7906509552189994
ad_embedding,test,17.0,0.7896660786545967
ad_embedding,test,18.0,0.7886968565191468
ad_embedding,test,19.0,0.787743023971399
ad_embedding,test,20.0,0.7868043195702815
ad_embedding,test,21.0,0.7858804853001288
ad_embedding,test,22.0,0.7849712665920128
ad_embedding,test,23.0,0.7840764123412958
ad_embedding,test,24.0,0.7831956749215221
ad_embedding,test,25.0,0.782328810194771
ad_embedding,test,26.0,0.7814755775185956
ad_embedding,test,27.0,0.7806357397496732
ad_embedding,test,28.0,0.7798090632442948
ad_embedding,test,29.0,0.7789953178558249
ad_embedding,test,30.0,0.7781942769292571
ad_embedding,test,31.0,0.777405717292999
ad_embedding,test,32.0,0.7766294192480132
ad_embedding,test,33.0,0.7758651665544434
ad_embedding,test,34.0,0.7751127464158545
